 GRID IS READ
 METRIC IS CALCULATED
 INITIAL SOLUTION IS GENERATED
 HYDROSTATIC PRESSURE IS CALCULATED 
     896 0.976E-05 0.220E-04 0.982E-05 0.000E+00
     897 0.116E-04 0.247E-04 0.109E-04 0.000E+00
     898 0.121E-04 0.247E-04 0.109E-04 0.000E+00
     899 0.964E-05 0.146E-04 0.103E-04 0.000E+00
     900 0.996E-05 0.146E-04 0.103E-04 0.000E+00
     901 0.877E-05 0.175E-04 0.109E-04 0.000E+00
     902 0.703E-05 0.149E-04 0.109E-04 0.000E+00
     903 0.737E-05 0.119E-04 0.966E-05 0.000E+00
     904 0.737E-05 0.110E-04 0.104E-04 0.000E+00
     905 0.792E-05 0.178E-04 0.903E-05 0.000E+00
     906 0.786E-05 0.178E-04 0.102E-04 0.000E+00
     907 0.702E-05 0.168E-04 0.845E-05 0.000E+00
     908 0.686E-05 0.168E-04 0.845E-05 0.000E+00
     909 0.773E-05 0.169E-04 0.970E-05 0.000E+00
     910 0.773E-05 0.169E-04 0.966E-05 0.000E+00
     911 0.764E-05 0.221E-04 0.105E-04 0.000E+00
     912 0.780E-05 0.221E-04 0.817E-05 0.000E+00
     913 0.889E-05 0.292E-04 0.119E-04 0.000E+00
     914 0.126E-04 0.237E-04 0.110E-04 0.000E+00
     915 0.122E-04 0.213E-04 0.899E-05 0.000E+00
     916 0.121E-04 0.213E-04 0.724E-05 0.000E+00
     917 0.116E-04 0.192E-04 0.107E-04 0.000E+00
     918 0.116E-04 0.193E-04 0.952E-05 0.000E+00
     919 0.901E-05 0.173E-04 0.957E-05 0.000E+00
     920 0.851E-05 0.179E-04 0.889E-05 0.000E+00
     921 0.743E-05 0.172E-04 0.907E-05 0.000E+00
     922 0.819E-05 0.173E-04 0.738E-05 0.000E+00
     923 0.962E-05 0.174E-04 0.119E-04 0.000E+00
     924 0.927E-05 0.174E-04 0.887E-05 0.000E+00
     925 0.107E-04 0.197E-04 0.917E-05 0.000E+00
     926 0.104E-04 0.197E-04 0.711E-05 0.000E+00
     927 0.975E-05 0.244E-04 0.858E-05 0.000E+00
     928 0.966E-05 0.227E-04 0.898E-05 0.000E+00
     929 0.879E-05 0.180E-04 0.926E-05 0.000E+00
     930 0.905E-05 0.181E-04 0.845E-05 0.000E+00
     931 0.912E-05 0.208E-04 0.749E-05 0.000E+00
     932 0.914E-05 0.213E-04 0.746E-05 0.000E+00
     933 0.834E-05 0.202E-04 0.982E-05 0.000E+00
     934 0.821E-05 0.202E-04 0.845E-05 0.000E+00
     935 0.109E-04 0.240E-04 0.982E-05 0.000E+00
     936 0.106E-04 0.240E-04 0.870E-05 0.000E+00
     937 0.101E-04 0.249E-04 0.975E-05 0.000E+00
     938 0.101E-04 0.249E-04 0.787E-05 0.000E+00
     939 0.102E-04 0.201E-04 0.102E-04 0.000E+00
     940 0.976E-05 0.201E-04 0.102E-04 0.000E+00
     941 0.769E-05 0.225E-04 0.900E-05 0.000E+00
     942 0.769E-05 0.225E-04 0.815E-05 0.000E+00
     943 0.863E-05 0.191E-04 0.126E-04 0.000E+00
     944 0.886E-05 0.190E-04 0.109E-04 0.000E+00
     945 0.816E-05 0.173E-04 0.113E-04 0.000E+00
     946 0.816E-05 0.173E-04 0.108E-04 0.000E+00
     947 0.767E-05 0.203E-04 0.906E-05 0.000E+00
     948 0.790E-05 0.203E-04 0.925E-05 0.000E+00
     949 0.771E-05 0.225E-04 0.936E-05 0.000E+00
     950 0.744E-05 0.224E-04 0.906E-05 0.000E+00
     951 0.111E-04 0.230E-04 0.116E-04 0.000E+00
     952 0.111E-04 0.205E-04 0.906E-05 0.000E+00
     953 0.779E-05 0.253E-04 0.956E-05 0.000E+00
     954 0.745E-05 0.253E-04 0.785E-05 0.000E+00
     955 0.725E-05 0.183E-04 0.906E-05 0.000E+00
     956 0.749E-05 0.183E-04 0.906E-05 0.000E+00
     957 0.729E-05 0.156E-04 0.120E-04 0.000E+00
     958 0.729E-05 0.155E-04 0.954E-05 0.000E+00
     959 0.667E-05 0.155E-04 0.954E-05 0.000E+00
     960 0.875E-05 0.141E-04 0.906E-05 0.000E+00
     961 0.731E-05 0.163E-04 0.885E-05 0.000E+00
     962 0.731E-05 0.164E-04 0.664E-05 0.000E+00
     963 0.918E-05 0.202E-04 0.112E-04 0.000E+00
     964 0.915E-05 0.202E-04 0.909E-05 0.000E+00
     965 0.761E-05 0.165E-04 0.849E-05 0.000E+00
     966 0.696E-05 0.165E-04 0.688E-05 0.000E+00
     967 0.766E-05 0.127E-04 0.123E-04 0.000E+00
     968 0.772E-05 0.127E-04 0.662E-05 0.000E+00
     969 0.866E-05 0.169E-04 0.101E-04 0.000E+00
     970 0.795E-05 0.169E-04 0.871E-05 0.000E+00
     971 0.816E-05 0.184E-04 0.102E-04 0.000E+00
     972 0.744E-05 0.166E-04 0.892E-05 0.000E+00
     973 0.861E-05 0.210E-04 0.102E-04 0.000E+00
     974 0.861E-05 0.210E-04 0.116E-04 0.000E+00
     975 0.793E-05 0.168E-04 0.976E-05 0.000E+00
     976 0.773E-05 0.168E-04 0.892E-05 0.000E+00
     977 0.779E-05 0.178E-04 0.124E-04 0.000E+00
     978 0.779E-05 0.178E-04 0.958E-05 0.000E+00
     979 0.971E-05 0.276E-04 0.808E-05 0.000E+00
     980 0.855E-05 0.276E-04 0.845E-05 0.000E+00
     981 0.852E-05 0.284E-04 0.944E-05 0.000E+00
     982 0.842E-05 0.285E-04 0.817E-05 0.000E+00
     983 0.786E-05 0.189E-04 0.828E-05 0.000E+00
     984 0.821E-05 0.189E-04 0.771E-05 0.000E+00
     985 0.788E-05 0.247E-04 0.136E-04 0.000E+00
     986 0.776E-05 0.201E-04 0.891E-05 0.000E+00
     987 0.807E-05 0.280E-04 0.112E-04 0.000E+00
     988 0.754E-05 0.279E-04 0.777E-05 0.000E+00
     989 0.778E-05 0.229E-04 0.935E-05 0.000E+00
     990 0.767E-05 0.229E-04 0.663E-05 0.000E+00
     991 0.754E-05 0.253E-04 0.848E-05 0.000E+00
     992 0.740E-05 0.254E-04 0.652E-05 0.000E+00
     993 0.733E-05 0.195E-04 0.897E-05 0.000E+00
     994 0.750E-05 0.195E-04 0.796E-05 0.000E+00
     995 0.655E-05 0.168E-04 0.887E-05 0.000E+00
     996 0.889E-05 0.167E-04 0.809E-05 0.000E+00
     997 0.797E-05 0.240E-04 0.761E-05 0.000E+00
     998 0.797E-05 0.240E-04 0.760E-05 0.000E+00
     999 0.761E-05 0.255E-04 0.146E-04 0.000E+00
    1000 0.750E-05 0.255E-04 0.146E-04 0.000E+00
 FINAL SAVING SOLUTION...
 FINAL OUTPUT...
 DONE
